batch_id,date,product,region,units_checked,defect,adulteration_fail,hygiene_fail,supplier_name,delivery_hours,cold_chain_breach,fat_percentage,snf_percentage,batch_temp,test_lab_name
BTCH025016,2024-11-03,Paneer,Pune,138,3,2.14,0.19,Dairy Fresh,12.7,No,4.1,8.25,4.8,NABL Lab A
BTCH025017,2024-10-15,Paneer,Chennai,113,1,1.97,0.21,Creamy Way,4.9,No,4.08,8.68,4.0,NABL Lab A
BTCH025018,2024-09-28,Milk,Delhi,83,0,1.46,1.88,Green Valley,16.3,Yes,4.22,9.1,4.4,NABL Lab C
BTCH025019,2024-12-05,Paneer,Bangalore,129,3,2.11,1.64,Green Valley,15.8,Yes,3.28,8.45,4.2,NABL Lab C
BTCH025020,2024-10-07,Ghee,Bangalore,125,2,1.94,1.82,Green Valley,12.7,Yes,3.48,8.89,6.8,NABL Lab A
BTCH025021,2024-10-12,Ghee,Chennai,126,5,0.41,0.9,Farm Roots,7.6,Yes,4.39,9.19,3.4,NABL Lab C
BTCH025022,2024-08-15,Ghee,Delhi,137,2,0.52,1.42,Green Valley,4.5,Yes,4.17,8.86,5.5,NABL Lab B
BTCH025023,2024-02-10,Curd,Chennai,88,2,1.91,0.75,Milko Pure,23.6,No,4.33,8.95,4.0,NABL Lab A
BTCH025024,2024-03-17,Curd,Mumbai,81,1,0.53,1.26,Green Valley,15.9,No,3.76,9.49,3.9,NABL Lab A
BTCH025025,2024-04-27,Curd,Delhi,112,4,2.82,1.36,Farm Roots,20.2,No,3.88,8.66,5.2,NABL Lab A
BTCH025026,2024-09-20,Lassi,Bangalore,132,1,1.54,0.44,Dairy Fresh,7.9,No,3.62,8.74,5.8,NABL Lab B
BTCH025027,2024-11-18,Paneer,Pune,90,2,1.77,1.6,Dairy Fresh,17.0,No,3.98,8.94,4.1,NABL Lab C
BTCH025028,2024-10-28,Paneer,Delhi,108,3,2.1,1.44,Milko Pure,11.4,No,4.02,9.28,4.2,NABL Lab C
BTCH025029,2024-04-11,Curd,Mumbai,148,4,0.66,1.75,Milko Pure,16.9,No,4.31,8.51,5.8,NABL Lab C
BTCH025030,2024-02-22,Milk,Bangalore,114,0,0.4,1.33,Milko Pure,6.5,Yes,3.52,9.28,4.5,NABL Lab B
BTCH025031,2024-01-18,Curd,Bangalore,136,2,1.56,0.15,Milko Pure,23.9,Yes,4.2,8.22,5.9,NABL Lab C
BTCH025032,2024-09-19,Paneer,Pune,145,4,0.87,0.33,Farm Roots,10.7,No,3.59,8.41,5.6,NABL Lab A
BTCH025033,2024-01-22,Milk,Pune,84,5,1.83,0.25,Creamy Way,19.3,Yes,3.27,9.05,4.8,NABL Lab B
BTCH025034,2024-03-06,Milk,Delhi,100,0,2.57,0.62,Milko Pure,18.2,No,3.21,9.18,3.4,NABL Lab C
BTCH025035,2024-06-24,Lassi,Pune,127,4,0.84,1.97,Farm Roots,14.4,No,3.93,9.46,3.1,NABL Lab A
BTCH025036,2024-10-15,Paneer,Delhi,128,5,2.52,0.85,Dairy Fresh,11.5,No,3.32,9.05,5.4,NABL Lab B
BTCH025037,2024-12-12,Ghee,Bangalore,134,2,1.55,0.28,Farm Roots,17.8,Yes,4.02,8.24,3.9,NABL Lab A
BTCH025038,2024-05-14,Ghee,Mumbai,141,3,0.36,0.95,Dairy Fresh,10.6,Yes,3.37,8.48,6.9,NABL Lab C
BTCH025039,2024-06-10,Ghee,Chennai,123,0,0.1,1.0,Milko Pure,6.7,Yes,3.28,8.66,6.7,NABL Lab B
BTCH025040,2024-12-08,Paneer,Pune,93,4,2.74,0.14,Dairy Fresh,19.9,No,4.35,8.3,5.8,NABL Lab A
BTCH025041,2024-12-13,Ghee,Pune,81,2,2.38,0.68,Creamy Way,11.0,No,3.7,8.4,6.6,NABL Lab A
BTCH025042,2024-10-26,Ghee,Delhi,93,5,2.64,0.5,Green Valley,4.4,No,4.27,8.34,5.6,NABL Lab C
BTCH025043,2024-10-18,Curd,Mumbai,109,0,2.96,1.29,Green Valley,23.5,No,3.83,8.54,3.4,NABL Lab C
BTCH025044,2024-08-05,Ghee,Delhi,133,2,1.24,0.17,Farm Roots,18.7,Yes,3.36,8.78,5.6,NABL Lab B
BTCH025045,2024-05-16,Ghee,Chennai,130,5,2.39,1.02,Milko Pure,5.6,No,3.44,9.35,4.6,NABL Lab C
BTCH025046,2024-07-16,Curd,Bangalore,114,1,0.11,0.43,Green Valley,18.8,No,3.23,9.06,4.6,NABL Lab B
BTCH025047,2024-12-16,Curd,Bangalore,80,4,2.62,1.76,Milko Pure,11.3,No,4.16,9.24,6.6,NABL Lab C
BTCH025048,2024-11-26,Lassi,Chennai,138,0,2.38,0.16,Creamy Way,7.5,No,3.23,9.43,6.0,NABL Lab C
BTCH025049,2024-05-22,Paneer,Mumbai,148,4,2.76,0.47,Creamy Way,21.6,No,3.47,9.28,3.3,NABL Lab A
BTCH025050,2024-02-04,Paneer,Chennai,147,4,2.47,1.25,Milko Pure,11.7,Yes,4.03,8.64,5.0,NABL Lab B
BTCH025051,2024-03-23,Ghee,Delhi,137,4,2.77,0.04,Farm Roots,21.8,Yes,4.43,8.45,6.3,NABL Lab A
BTCH025052,2024-01-26,Lassi,Bangalore,129,4,0.24,1.81,Green Valley,8.5,Yes,3.4,9.41,5.8,NABL Lab A
BTCH025053,2024-02-10,Ghee,Mumbai,84,3,1.42,1.04,Farm Roots,17.3,No,4.36,9.28,4.7,NABL Lab A
BTCH025054,2024-02-12,Curd,Pune,98,5,1.95,1.71,Farm Roots,11.2,Yes,4.3,8.91,5.4,NABL Lab A
BTCH025055,2024-02-24,Milk,Delhi,92,4,1.8,1.58,Creamy Way,20.0,Yes,3.49,9.27,3.7,NABL Lab B
BTCH025056,2024-08-03,Lassi,Chennai,100,5,1.3,1.03,Creamy Way,14.1,Yes,4.2,9.42,6.0,NABL Lab A
BTCH025057,2024-05-07,Lassi,Delhi,89,2,1.54,0.54,Dairy Fresh,12.6,Yes,4.0,9.38,3.4,NABL Lab A
BTCH025058,2024-06-09,Lassi,Delhi,94,4,1.37,1.88,Farm Roots,4.5,No,3.8,8.84,3.5,NABL Lab C
BTCH025059,2024-05-04,Milk,Bangalore,132,1,2.5,1.57,Green Valley,17.2,Yes,3.22,8.83,3.1,NABL Lab C
BTCH025060,2024-10-17,Lassi,Pune,111,3,2.84,1.85,Creamy Way,19.0,Yes,3.91,8.28,4.0,NABL Lab C
BTCH025061,2024-03-14,Curd,Bangalore,116,1,0.74,1.67,Farm Roots,21.7,Yes,4.13,8.92,4.0,NABL Lab B
BTCH025062,2024-07-09,Milk,Mumbai,110,4,2.56,1.27,Farm Roots,17.4,No,4.15,9.03,6.5,NABL Lab A
BTCH025063,2024-12-06,Milk,Chennai,105,2,0.71,1.24,Dairy Fresh,23.4,Yes,3.2,8.81,3.8,NABL Lab A
BTCH025064,2024-12-03,Milk,Delhi,107,3,1.73,1.87,Farm Roots,5.4,No,3.37,8.75,4.9,NABL Lab A
BTCH025065,2024-03-09,Paneer,Bangalore,122,5,2.42,1.43,Creamy Way,20.3,No,3.51,8.29,5.0,NABL Lab B
BTCH025066,2024-11-15,Ghee,Delhi,105,1,1.1,0.09,Milko Pure,20.9,No,3.37,9.18,3.6,NABL Lab B
BTCH025067,2024-07-27,Lassi,Delhi,137,3,2.04,0.53,Green Valley,19.1,No,3.46,9.17,6.0,NABL Lab B
BTCH025068,2024-11-08,Paneer,Chennai,144,2,1.92,1.22,Milko Pure,21.1,No,3.81,9.11,3.9,NABL Lab A
BTCH025069,2024-10-06,Curd,Delhi,108,0,1.16,0.89,Farm Roots,18.4,No,3.3,8.36,6.3,NABL Lab A
BTCH025070,2024-11-02,Milk,Bangalore,82,1,0.37,0.36,Dairy Fresh,19.8,No,3.48,8.5,4.3,NABL Lab A
BTCH025071,2024-04-26,Curd,Delhi,88,2,0.38,0.06,Dairy Fresh,19.3,Yes,3.56,9.09,5.9,NABL Lab C
BTCH025072,2024-06-27,Milk,Pune,137,3,0.9,1.71,Farm Roots,20.4,Yes,3.53,9.11,6.6,NABL Lab C
BTCH025073,2024-01-01,Curd,Pune,101,4,0.59,0.61,Green Valley,9.5,No,3.33,9.1,6.9,NABL Lab B
BTCH025074,2024-10-21,Milk,Delhi,114,1,2.22,0.43,Green Valley,12.9,No,3.71,8.77,6.9,NABL Lab C
BTCH025075,2024-10-07,Ghee,Pune,89,4,2.94,0.43,Farm Roots,8.3,Yes,3.48,9.46,4.4,NABL Lab B
BTCH025076,2024-09-27,Ghee,Pune,102,0,1.11,1.92,Creamy Way,5.6,Yes,3.96,8.68,3.7,NABL Lab C
BTCH025077,2024-10-10,Lassi,Delhi,133,0,0.07,0.4,Green Valley,22.4,No,4.05,8.58,5.3,NABL Lab B
BTCH025078,2024-06-29,Paneer,Delhi,141,5,2.5,0.49,Milko Pure,19.8,Yes,3.79,8.32,6.6,NABL Lab B
BTCH025079,2024-06-26,Ghee,Chennai,95,3,2.24,1.45,Creamy Way,10.3,Yes,3.67,8.41,3.8,NABL Lab B
BTCH025080,2024-08-21,Milk,Delhi,96,5,0.2,0.21,Milko Pure,20.7,Yes,4.41,8.63,4.2,NABL Lab B
BTCH025081,2024-01-12,Lassi,Pune,97,0,0.91,0.95,Farm Roots,9.0,Yes,3.47,9.31,6.3,NABL Lab C
BTCH025082,2024-08-17,Lassi,Delhi,118,2,1.35,1.88,Creamy Way,5.3,No,3.5,8.97,4.0,NABL Lab A
BTCH025083,2024-08-16,Paneer,Pune,80,3,0.2,0.02,Green Valley,5.0,Yes,3.76,8.27,6.3,NABL Lab A
BTCH025084,2024-09-24,Milk,Pune,106,2,1.31,0.66,Dairy Fresh,13.5,No,3.34,8.91,6.1,NABL Lab A
BTCH025085,2024-10-14,Curd,Bangalore,145,2,0.2,0.0,Green Valley,19.5,No,4.05,9.18,5.6,NABL Lab A
BTCH025086,2024-10-27,Lassi,Mumbai,81,0,0.95,1.23,Milko Pure,4.0,Yes,4.27,9.05,3.8,NABL Lab B
BTCH025087,2024-11-13,Curd,Pune,112,2,0.88,0.41,Dairy Fresh,11.6,No,4.45,8.43,4.9,NABL Lab C
BTCH025088,2024-12-04,Milk,Pune,150,2,1.71,0.15,Creamy Way,8.4,No,3.82,8.74,5.3,NABL Lab B
BTCH025089,2024-02-19,Milk,Bangalore,132,5,0.81,0.06,Milko Pure,20.0,No,3.83,8.98,5.4,NABL Lab B
BTCH025090,2024-07-26,Lassi,Chennai,138,0,2.99,1.18,Dairy Fresh,13.9,Yes,3.28,9.32,5.1,NABL Lab C
BTCH025091,2024-06-15,Ghee,Bangalore,100,2,2.75,1.79,Creamy Way,8.6,Yes,4.23,8.67,6.8,NABL Lab B
BTCH025092,2024-11-30,Lassi,Chennai,100,1,1.75,0.12,Green Valley,17.7,Yes,4.2,8.93,6.4,NABL Lab A
BTCH025093,2024-03-29,Ghee,Pune,133,4,3.0,1.49,Farm Roots,12.3,No,3.44,9.44,5.7,NABL Lab C
BTCH025094,2024-07-01,Paneer,Chennai,83,2,0.14,0.62,Creamy Way,22.4,No,4.14,9.39,6.0,NABL Lab C
BTCH025095,2024-10-09,Lassi,Chennai,99,1,2.92,0.4,Creamy Way,12.9,Yes,3.26,9.0,4.2,NABL Lab B
BTCH025096,2024-02-10,Curd,Pune,128,1,2.79,0.41,Dairy Fresh,21.5,Yes,4.18,8.35,3.2,NABL Lab A
BTCH025097,2024-03-10,Curd,Pune,136,1,1.7,0.37,Milko Pure,10.9,Yes,3.84,8.87,5.0,NABL Lab B
BTCH025098,2024-07-15,Milk,Chennai,110,1,2.86,0.33,Creamy Way,19.1,Yes,3.27,8.24,5.4,NABL Lab C
BTCH025099,2024-11-21,Milk,Delhi,143,3,2.83,1.72,Dairy Fresh,16.0,Yes,3.29,8.84,6.7,NABL Lab A
BTCH025100,2024-10-12,Curd,Bangalore,108,4,2.01,1.64,Green Valley,15.6,Yes,4.44,9.36,5.6,NABL Lab A
BTCH025101,2024-02-21,Ghee,Chennai,112,4,0.91,1.02,Milko Pure,18.0,Yes,4.03,9.04,6.2,NABL Lab A
BTCH025102,2024-08-16,Lassi,Chennai,95,2,2.54,0.73,Dairy Fresh,16.7,Yes,3.87,8.47,7.0,NABL Lab A
BTCH025103,2024-06-13,Curd,Bangalore,86,0,2.22,0.95,Farm Roots,16.0,No,3.29,9.08,4.5,NABL Lab B
BTCH025104,2024-12-23,Lassi,Bangalore,142,4,0.64,0.47,Creamy Way,4.6,Yes,3.31,8.28,6.4,NABL Lab B
BTCH025105,2024-01-12,Paneer,Pune,150,5,0.45,1.48,Green Valley,14.1,Yes,3.89,9.15,5.5,NABL Lab A
BTCH025106,2024-05-09,Milk,Bangalore,113,2,2.71,1.42,Milko Pure,19.0,Yes,3.91,8.85,3.4,NABL Lab C
BTCH025107,2024-12-26,Curd,Delhi,91,4,2.8,1.76,Farm Roots,15.4,Yes,3.46,8.86,4.2,NABL Lab A
BTCH025108,2024-08-12,Lassi,Delhi,81,5,2.52,0.31,Milko Pure,10.4,Yes,3.54,8.92,3.5,NABL Lab A
BTCH025109,2024-01-19,Curd,Mumbai,125,0,2.99,0.36,Green Valley,5.8,Yes,3.37,9.49,3.9,NABL Lab B
BTCH025110,2024-05-18,Lassi,Mumbai,112,4,0.28,1.04,Creamy Way,4.3,No,3.48,9.26,5.3,NABL Lab C
BTCH025111,2024-02-25,Ghee,Delhi,84,5,1.6,1.82,Dairy Fresh,10.2,No,4.1,9.38,5.5,NABL Lab C
BTCH025112,2024-07-04,Milk,Bangalore,113,5,1.68,0.87,Milko Pure,21.8,No,3.23,8.78,4.8,NABL Lab B
BTCH025113,2024-10-26,Milk,Bangalore,133,4,2.87,1.68,Green Valley,4.6,Yes,3.7,8.42,3.8,NABL Lab C
BTCH025114,2024-07-18,Milk,Bangalore,83,3,0.74,0.87,Farm Roots,11.9,No,4.4,8.7,4.4,NABL Lab A
BTCH025115,2024-07-12,Milk,Mumbai,125,4,0.81,1.38,Dairy Fresh,23.8,Yes,3.28,9.33,3.7,NABL Lab C
BTCH025116,2024-09-19,Milk,Mumbai,123,5,1.15,1.62,Milko Pure,18.7,No,4.04,9.07,5.2,NABL Lab B
BTCH025117,2024-04-21,Milk,Delhi,121,1,2.94,1.17,Dairy Fresh,18.2,Yes,4.23,8.47,3.4,NABL Lab A
BTCH025118,2024-04-20,Paneer,Delhi,124,4,0.95,1.03,Green Valley,12.6,Yes,3.93,9.27,6.2,NABL Lab B
BTCH025119,2024-01-06,Ghee,Pune,134,5,0.57,1.4,Green Valley,13.4,Yes,3.36,8.54,3.7,NABL Lab A
BTCH025120,2024-10-11,Milk,Delhi,100,3,2.96,1.62,Green Valley,6.0,Yes,4.21,8.49,4.7,NABL Lab B
BTCH025121,2024-06-05,Paneer,Pune,126,0,1.58,1.37,Milko Pure,15.3,No,3.7,9.17,6.6,NABL Lab A
BTCH025122,2024-03-26,Lassi,Bangalore,86,5,2.17,0.73,Green Valley,11.3,Yes,4.47,8.95,6.4,NABL Lab B
BTCH025123,2024-09-12,Lassi,Delhi,95,0,1.79,0.43,Milko Pure,21.8,No,3.73,8.72,5.9,NABL Lab B
BTCH025124,2024-07-21,Milk,Bangalore,98,0,0.72,0.77,Farm Roots,7.1,Yes,3.97,8.3,4.2,NABL Lab C
BTCH025125,2024-10-07,Paneer,Bangalore,116,1,1.71,1.14,Dairy Fresh,21.6,Yes,3.32,8.22,6.2,NABL Lab A
BTCH025126,2024-07-12,Ghee,Delhi,118,5,2.95,0.14,Dairy Fresh,20.3,No,3.79,9.32,3.7,NABL Lab C
BTCH025127,2024-06-06,Lassi,Mumbai,121,2,2.34,1.66,Dairy Fresh,21.8,No,4.26,8.75,6.8,NABL Lab C
BTCH025128,2024-04-25,Paneer,Mumbai,130,3,0.72,1.69,Farm Roots,22.0,Yes,3.38,8.78,3.6,NABL Lab B
BTCH025129,2024-10-08,Ghee,Chennai,115,3,2.62,0.11,Creamy Way,10.8,Yes,4.49,8.38,5.0,NABL Lab B
BTCH025130,2024-01-19,Curd,Pune,101,5,2.59,0.08,Farm Roots,8.7,Yes,4.08,8.59,6.3,NABL Lab A
BTCH025131,2024-04-20,Lassi,Delhi,115,1,1.0,0.25,Green Valley,22.1,No,3.25,9.28,6.4,NABL Lab B
BTCH025132,2024-01-07,Lassi,Chennai,92,1,1.44,1.41,Farm Roots,10.1,No,4.02,9.3,4.2,NABL Lab C
BTCH025133,2024-03-02,Paneer,Bangalore,97,2,1.88,1.71,Farm Roots,7.6,Yes,3.53,9.47,5.4,NABL Lab B
BTCH025134,2024-01-08,Lassi,Delhi,83,5,1.6,0.28,Farm Roots,14.6,No,4.29,8.91,6.2,NABL Lab B
BTCH025135,2024-04-15,Lassi,Chennai,127,0,0.69,1.9,Milko Pure,20.1,No,4.43,9.41,5.5,NABL Lab B
BTCH025136,2024-11-24,Paneer,Mumbai,135,4,0.36,0.02,Farm Roots,8.6,Yes,4.48,8.56,3.3,NABL Lab B
BTCH025137,2024-06-24,Milk,Bangalore,111,4,1.5,0.93,Farm Roots,17.6,No,3.83,9.3,4.5,NABL Lab C
BTCH025138,2024-12-02,Lassi,Pune,101,2,2.46,1.23,Farm Roots,4.4,Yes,3.83,8.85,5.1,NABL Lab C
BTCH025139,2024-12-14,Curd,Mumbai,81,4,1.78,0.53,Dairy Fresh,5.2,No,4.21,9.5,5.7,NABL Lab B
BTCH025140,2024-07-07,Lassi,Bangalore,114,1,0.29,1.75,Creamy Way,23.4,No,3.69,8.74,5.6,NABL Lab B
BTCH025141,2024-09-28,Ghee,Pune,106,1,0.05,1.7,Farm Roots,12.8,Yes,3.61,9.14,3.3,NABL Lab C
BTCH025142,2024-03-06,Lassi,Delhi,86,1,0.05,0.76,Milko Pure,5.8,No,4.0,8.51,4.5,NABL Lab A
BTCH025143,2024-10-04,Paneer,Mumbai,144,0,0.71,1.69,Creamy Way,22.6,Yes,3.69,9.01,6.6,NABL Lab A
BTCH025144,2024-10-31,Lassi,Delhi,122,3,2.14,0.07,Farm Roots,15.1,Yes,3.7,8.39,3.4,NABL Lab A
BTCH025145,2024-11-17,Lassi,Mumbai,96,3,1.22,1.46,Creamy Way,6.8,Yes,4.12,8.3,6.7,NABL Lab C
BTCH025146,2024-05-06,Paneer,Bangalore,107,5,0.98,0.81,Creamy Way,9.4,Yes,3.68,8.93,3.3,NABL Lab A
BTCH025147,2024-03-04,Lassi,Chennai,139,3,1.56,0.56,Farm Roots,6.3,Yes,4.34,8.54,3.8,NABL Lab C
BTCH025148,2024-11-02,Lassi,Chennai,113,1,0.76,1.57,Dairy Fresh,5.5,No,3.61,9.48,5.4,NABL Lab C
BTCH025149,2024-09-26,Paneer,Mumbai,142,1,1.45,0.85,Dairy Fresh,10.8,No,4.06,8.75,5.1,NABL Lab A
BTCH025150,2024-09-13,Curd,Mumbai,112,4,0.86,0.44,Milko Pure,9.2,No,3.81,8.38,5.0,NABL Lab A
BTCH025151,2024-02-05,Paneer,Pune,87,0,2.82,0.02,Farm Roots,11.6,No,3.93,8.71,4.8,NABL Lab A
BTCH025152,2024-10-16,Lassi,Delhi,124,4,0.72,0.34,Milko Pure,7.4,Yes,3.58,8.24,6.7,NABL Lab A
BTCH025153,2024-09-17,Lassi,Mumbai,134,5,0.08,0.37,Dairy Fresh,9.9,Yes,3.42,8.93,4.2,NABL Lab A
BTCH025154,2024-01-11,Ghee,Mumbai,139,0,0.16,0.55,Green Valley,14.4,No,3.56,9.08,4.1,NABL Lab A
BTCH025155,2024-11-08,Paneer,Pune,132,4,0.91,0.59,Green Valley,10.2,No,4.28,8.74,6.3,NABL Lab A
BTCH025156,2024-06-22,Curd,Mumbai,103,2,2.89,0.03,Milko Pure,8.4,Yes,3.74,9.4,4.5,NABL Lab B
BTCH025157,2024-01-19,Lassi,Chennai,127,0,2.71,0.23,Farm Roots,18.6,No,3.38,8.9,6.5,NABL Lab A
BTCH025158,2024-12-05,Milk,Pune,127,5,1.9,1.26,Green Valley,10.8,Yes,3.84,8.35,5.1,NABL Lab A
BTCH025159,2024-11-20,Curd,Pune,140,1,1.63,1.75,Farm Roots,17.0,No,3.59,8.34,5.3,NABL Lab A
BTCH025160,2024-08-27,Paneer,Chennai,117,4,1.13,0.72,Milko Pure,20.6,No,3.78,8.88,4.4,NABL Lab C
BTCH025161,2024-10-27,Lassi,Bangalore,124,3,0.35,1.67,Milko Pure,4.1,No,3.88,8.42,5.3,NABL Lab C
BTCH025162,2024-12-29,Lassi,Pune,124,1,0.26,1.12,Milko Pure,21.5,Yes,3.23,9.38,6.3,NABL Lab A
BTCH025163,2024-01-20,Curd,Bangalore,88,1,1.09,0.75,Dairy Fresh,16.9,Yes,4.26,8.48,6.4,NABL Lab C
BTCH025164,2024-01-22,Milk,Bangalore,115,4,1.14,1.76,Dairy Fresh,15.6,Yes,3.49,9.09,6.3,NABL Lab A
BTCH025165,2024-04-27,Curd,Delhi,104,4,1.5,1.63,Creamy Way,22.2,No,3.98,8.94,6.7,NABL Lab A
BTCH025166,2024-03-11,Lassi,Pune,109,4,2.46,1.81,Creamy Way,12.5,Yes,3.27,9.21,4.8,NABL Lab A
BTCH025167,2024-10-19,Milk,Pune,143,5,0.45,0.95,Green Valley,17.1,Yes,4.22,8.88,7.0,NABL Lab B
BTCH025168,2024-06-25,Ghee,Chennai,99,0,0.94,0.25,Farm Roots,7.5,No,3.7,8.89,3.6,NABL Lab C
BTCH025169,2024-04-19,Curd,Chennai,108,2,1.05,0.94,Farm Roots,7.5,Yes,3.88,8.96,3.2,NABL Lab B
BTCH025170,2024-04-13,Ghee,Delhi,140,4,2.43,0.39,Dairy Fresh,10.6,Yes,3.23,8.31,5.3,NABL Lab C
BTCH025171,2024-01-28,Milk,Pune,87,0,1.93,0.12,Milko Pure,23.7,Yes,3.94,9.18,5.7,NABL Lab A
BTCH025172,2024-08-12,Lassi,Delhi,138,1,0.32,1.95,Farm Roots,4.9,No,4.36,8.34,5.3,NABL Lab B
BTCH025173,2024-06-11,Paneer,Delhi,108,4,2.33,1.57,Green Valley,7.5,Yes,3.87,8.9,3.8,NABL Lab A
BTCH025174,2024-09-05,Curd,Chennai,86,5,0.09,1.02,Creamy Way,10.9,Yes,4.15,8.73,4.1,NABL Lab C
BTCH025175,2024-12-27,Paneer,Chennai,115,0,2.54,0.52,Farm Roots,13.3,Yes,4.05,9.06,5.6,NABL Lab A
BTCH025176,2024-01-13,Milk,Pune,133,4,1.73,0.93,Farm Roots,7.5,Yes,4.2,8.63,3.5,NABL Lab B
BTCH025177,2024-08-11,Curd,Delhi,92,1,2.63,1.2,Dairy Fresh,6.5,No,3.46,8.28,6.7,NABL Lab B
BTCH025178,2024-06-15,Paneer,Chennai,135,1,1.24,0.14,Creamy Way,12.9,Yes,3.63,8.77,5.2,NABL Lab B
BTCH025179,2024-09-01,Curd,Delhi,141,4,1.54,0.74,Dairy Fresh,20.4,Yes,4.39,8.81,5.4,NABL Lab A
BTCH025180,2024-06-08,Paneer,Pune,123,5,2.43,0.83,Farm Roots,9.6,No,3.55,8.37,4.3,NABL Lab A
BTCH025181,2024-02-15,Ghee,Delhi,96,2,2.28,0.19,Milko Pure,18.9,Yes,3.9,8.26,4.3,NABL Lab B
BTCH025182,2024-01-09,Paneer,Pune,138,4,1.66,0.33,Milko Pure,17.9,No,4.48,8.66,5.0,NABL Lab A
BTCH025183,2024-02-07,Lassi,Bangalore,110,1,1.24,1.59,Milko Pure,8.5,Yes,4.35,9.0,5.9,NABL Lab B
BTCH025184,2024-11-05,Milk,Delhi,118,4,0.91,1.87,Green Valley,14.7,No,4.35,8.89,4.0,NABL Lab A
BTCH025185,2024-06-21,Curd,Chennai,120,3,1.78,1.29,Milko Pure,16.8,No,4.33,8.88,3.8,NABL Lab C
BTCH025186,2024-04-01,Milk,Pune,128,3,2.04,1.08,Green Valley,11.8,No,3.41,9.21,6.5,NABL Lab C
BTCH025187,2024-09-18,Ghee,Bangalore,142,4,0.63,1.72,Farm Roots,4.8,No,4.17,8.37,4.6,NABL Lab B
BTCH025188,2024-03-22,Ghee,Mumbai,148,1,2.14,1.0,Creamy Way,7.7,No,4.37,8.82,4.4,NABL Lab A
BTCH025189,2024-02-02,Milk,Pune,87,4,0.69,0.23,Farm Roots,20.1,Yes,3.6,8.41,4.2,NABL Lab B
BTCH025190,2024-11-19,Ghee,Bangalore,112,4,0.59,1.99,Creamy Way,10.7,No,3.58,8.21,3.5,NABL Lab C
BTCH025191,2024-05-10,Ghee,Bangalore,133,4,1.36,0.75,Dairy Fresh,16.7,Yes,3.91,9.28,6.2,NABL Lab B
BTCH025192,2024-05-05,Paneer,Pune,98,4,0.24,0.78,Milko Pure,16.8,No,3.78,9.46,6.3,NABL Lab B
BTCH025193,2024-03-21,Curd,Mumbai,112,1,0.23,0.75,Farm Roots,13.7,Yes,3.63,8.81,4.2,NABL Lab A
BTCH025194,2024-05-17,Curd,Chennai,134,5,0.77,1.15,Green Valley,18.2,Yes,3.6,8.95,6.1,NABL Lab B
BTCH025195,2024-10-26,Paneer,Mumbai,80,4,1.55,0.71,Farm Roots,6.2,No,3.69,8.39,4.4,NABL Lab B
BTCH025196,2024-01-28,Curd,Delhi,89,5,0.01,1.16,Dairy Fresh,17.3,Yes,4.03,8.75,3.8,NABL Lab B
BTCH025197,2024-02-03,Milk,Delhi,131,2,0.17,1.58,Dairy Fresh,8.6,Yes,3.68,9.34,5.8,NABL Lab A
BTCH025198,2024-02-22,Milk,Bangalore,81,4,0.35,0.27,Milko Pure,14.3,No,3.56,8.33,4.3,NABL Lab B
BTCH025199,2024-04-13,Curd,Bangalore,111,2,0.67,1.76,Milko Pure,15.9,No,3.7,8.65,6.0,NABL Lab C
BTCH025200,2024-04-12,Curd,Delhi,107,5,2.2,1.14,Green Valley,11.2,Yes,4.17,8.55,3.8,NABL Lab C
BTCH025201,2024-01-26,Curd,Bangalore,108,1,2.03,1.08,Farm Roots,12.8,Yes,4.28,9.24,6.1,NABL Lab C
BTCH025202,2024-12-17,Curd,Chennai,149,2,1.14,1.02,Green Valley,17.0,Yes,3.34,8.58,4.9,NABL Lab C
BTCH025203,2024-11-27,Lassi,Mumbai,99,5,2.82,1.27,Dairy Fresh,8.8,No,3.44,9.41,5.5,NABL Lab C
BTCH025204,2024-02-13,Ghee,Pune,83,0,0.84,1.72,Milko Pure,7.4,Yes,3.74,8.39,4.0,NABL Lab B
BTCH025205,2024-12-20,Paneer,Bangalore,113,4,2.42,0.09,Milko Pure,19.3,Yes,3.26,8.34,5.7,NABL Lab C
BTCH025206,2024-12-01,Curd,Mumbai,142,0,2.41,1.25,Dairy Fresh,22.7,Yes,4.29,8.54,3.5,NABL Lab A
BTCH025207,2024-12-29,Paneer,Bangalore,131,3,0.24,1.0,Green Valley,17.8,No,3.71,9.49,4.9,NABL Lab A
BTCH025208,2024-08-19,Ghee,Chennai,133,2,2.55,0.64,Creamy Way,14.2,No,3.35,9.32,3.5,NABL Lab C
BTCH025209,2024-04-18,Milk,Delhi,137,4,1.75,1.76,Dairy Fresh,13.8,Yes,3.62,8.79,5.1,NABL Lab B
BTCH025210,2024-04-01,Ghee,Mumbai,115,0,2.96,0.61,Farm Roots,14.4,No,3.32,9.32,6.3,NABL Lab B
BTCH025211,2024-01-31,Ghee,Mumbai,125,3,0.18,0.51,Creamy Way,8.4,No,3.32,8.96,3.5,NABL Lab A
BTCH025212,2024-01-27,Ghee,Pune,88,1,1.49,0.3,Farm Roots,8.3,Yes,4.14,8.6,6.8,NABL Lab A
BTCH025213,2024-07-01,Lassi,Bangalore,80,4,1.61,0.41,Green Valley,6.0,Yes,4.42,9.21,6.7,NABL Lab A
